topic_id,cv_score,size,top_words,word_weights
111,0.3798194493059547,216,"friend, point, makes, my, hon, agree, right, absolutely, thank, intervention","0.0573, 0.0427, 0.0388, 0.0365, 0.0325, 0.0260, 0.0214, 0.0200, 0.0196, 0.0192"
112,0.4230928267253872,82,"petition, residents, behalf, present, rise, south, terms, same","0.1516, 0.1289, 0.0643, 0.0595, 0.0571, 0.0453, 0.0444, 0.0368"
113,0.3476541053228123,216,"departmental, responsibilities, statement, make, his, if, he, will, on, guidelines","0.4327, 0.3433, 0.2148, 0.0986, 0.0923, 0.0800, 0.0629, 0.0293, 0.0247, 0.0108"
114,0.8258997743087415,118,"cycling, cycle, cyclists, walking, bikes, road, investment, bike","0.0864, 0.0296, 0.0253, 0.0143, 0.0102, 0.0088, 0.0072, 0.0070"
115,0.5001848789670706,205,"financial, passporting, services, sector, eu, market, equivalence, clearing","0.0305, 0.0190, 0.0171, 0.0094, 0.0092, 0.0086, 0.0072, 0.0071"
116,0.604406170236607,128,"faith, church, groups, organisations, churches, society, pastors, religious, based, communities","0.0483, 0.0227, 0.0141, 0.0126, 0.0125, 0.0104, 0.0104, 0.0095, 0.0088, 0.0071"
117,0.8306141229376973,114,"music, artists, streaming, musicians, content, copyright, online, creative, search, industry","0.0389, 0.0233, 0.0172, 0.0148, 0.0142, 0.0131, 0.0102, 0.0094, 0.0093, 0.0091"
118,0.7832142346623976,255,"fireworks, animals, firework, displays, noise, pets, display, animal, explosives, use","0.0851, 0.0178, 0.0159, 0.0155, 0.0108, 0.0107, 0.0087, 0.0077, 0.0075, 0.0071"
119,0.9476162210173464,195,"cattle, badgers, culling, badger, bovine, disease, cull, culls, farmers","0.0436, 0.0416, 0.0390, 0.0373, 0.0306, 0.0233, 0.0201, 0.0152, 0.0149"
120,0.7771079503792032,115,"tax, corporation, gains, capital, relief, investment, reliefs, rates, rate, business","0.0305, 0.0262, 0.0154, 0.0133, 0.0130, 0.0117, 0.0100, 0.0100, 0.0091, 0.0089"
121,0.48135896025659297,76,"turkey, refugees, asylum, eu","0.0323, 0.0205, 0.0079, 0.0073"
122,0.24419383189033486,190,"assent, indicated, consented, forthwith, nod, signals, question, put, agreed, proposed","2.2742, 1.6699, 0.0498, 0.0469, 0.0439, 0.0344, 0.0343, 0.0189, 0.0182, 0.0178"
123,0.4036930148653655,193,"trump, ban, banned, him, banning, views, states","0.0561, 0.0154, 0.0131, 0.0088, 0.0082, 0.0070, 0.0069"
124,0.8304241115124636,93,"fans, football, tournament, hooliganism, violence, supporters, stadium","0.0448, 0.0431, 0.0197, 0.0190, 0.0128, 0.0118, 0.0111"
125,0.21751078656130243,206,"give, secretary, state, way, will, sleazy, buffalo, boycotting, reoffended","0.0961, 0.0868, 0.0865, 0.0713, 0.0217, 0.0104, 0.0093, 0.0093, 0.0088"
126,0.6049032213986318,74,"medals, medal, wearing, wear, offence, valour, defence, bill, military, awarded","0.0431, 0.0264, 0.0200, 0.0144, 0.0123, 0.0100, 0.0092, 0.0084, 0.0079, 0.0078"
127,0.759624105156005,267,"trafficking, trafficked, children, advocates, slavery, child, missing, modern, victims, exploitation","0.0355, 0.0296, 0.0197, 0.0189, 0.0186, 0.0123, 0.0116, 0.0107, 0.0102, 0.0087"
128,0.8433763047859241,73,"cabin, air, crew, fume, aircraft, aerotoxic, syndrome, aviation, bleed, toxicity","0.0391, 0.0267, 0.0208, 0.0186, 0.0179, 0.0160, 0.0128, 0.0107, 0.0106, 0.0098"
129,0.7364482675482003,71,"hate, crime, incidents, police, hatred, crimes, reporting, racist, reports, attacks","0.0627, 0.0338, 0.0110, 0.0109, 0.0103, 0.0098, 0.0088, 0.0087, 0.0084, 0.0075"
130,0.8569226489984753,127,"fraud, scams, scam, fraudsters, scamming, victims, victim, vulnerable, scammers","0.0314, 0.0272, 0.0138, 0.0131, 0.0126, 0.0102, 0.0097, 0.0088, 0.0083"
131,0.7242000339658835,70,"holiday, school, headteachers, holidays, parents, attendance, absence, absences, children, family","0.0232, 0.0215, 0.0208, 0.0182, 0.0169, 0.0163, 0.0154, 0.0124, 0.0100, 0.0093"
132,0.8629877567586057,178,"antibiotics, resistance, antibiotic, antimicrobial, global, research, resistant, infections","0.0562, 0.0375, 0.0308, 0.0242, 0.0102, 0.0090, 0.0085, 0.0081"
133,0.7823661141020989,69,"sanctions, sanction, claimants, claimant, hardship, sanctioned, system, benefits, conditionality","0.0402, 0.0194, 0.0163, 0.0159, 0.0126, 0.0111, 0.0090, 0.0080, 0.0077"
134,0.22968510432749736,219,"yes, no, heaven, oh, seconds, surgeries","1.2429, 0.2772, 0.0711, 0.0626, 0.0600, 0.0529"
135,0.624725312269209,128,"development, aid, investments, countries, investment, poorest, poverty","0.0150, 0.0106, 0.0104, 0.0080, 0.0076, 0.0061, 0.0055"
136,0.805440372058156,345,"automotive, plant, supply, chain, manufacturing, industry, companies","0.0278, 0.0156, 0.0142, 0.0135, 0.0095, 0.0091, 0.0086"
137,0.5393254771047599,86,"science, research, innovation, investment, scientific, uk, technology, spending, innovate","0.0446, 0.0230, 0.0172, 0.0122, 0.0113, 0.0082, 0.0077, 0.0075, 0.0061"
139,0.577192543337203,66,"vellum, printing, acts, paper, printed, archival, tradition, copies, parchment, parliament","0.0874, 0.0212, 0.0178, 0.0172, 0.0142, 0.0120, 0.0106, 0.0091, 0.0085, 0.0085"
140,0.23869249023038297,213,"dissent, indicated, mad, unwise, insert, simply, word, bad, add","2.3370, 1.5083, 0.0430, 0.0430, 0.0409, 0.0277, 0.0224, 0.0218, 0.0209"
141,0.5205865338860822,142,"whisky, scotch, distilleries, distillery, industry, bute, duty, exports","0.0802, 0.0480, 0.0197, 0.0173, 0.0158, 0.0110, 0.0103, 0.0085"
142,0.7900172617587632,114,"fees, tribunal, tribunals, justice, claims, employment, fee, remission, conciliation, cases","0.0445, 0.0297, 0.0174, 0.0168, 0.0142, 0.0134, 0.0116, 0.0105, 0.0088, 0.0079"
143,0.9207839634003742,505,"ivory, elephants, ban, elephant, trade, poaching, species, wildlife, endangered, tusks","0.0729, 0.0430, 0.0218, 0.0196, 0.0155, 0.0145, 0.0135, 0.0131, 0.0107, 0.0090"
144,0.35381718481356467,99,"majesty, queen, her, birthday, she, reign, monarch, 90th, happy, commonwealth","0.0351, 0.0316, 0.0288, 0.0199, 0.0149, 0.0104, 0.0095, 0.0092, 0.0078, 0.0077"
145,0.7038737643911019,143,"quarterly, businesses, tax, returns, digital, small, software, business, updates","0.0254, 0.0210, 0.0159, 0.0155, 0.0129, 0.0107, 0.0078, 0.0078, 0.0075"
146,0.6867532060245777,63,"study, students, visa, post, tier, universities, international, immigration","0.0315, 0.0257, 0.0237, 0.0203, 0.0177, 0.0159, 0.0130, 0.0111"
147,0.5197827996572398,74,"barracks, estate, site, defence, mod, military, armed, forces, royal","0.0381, 0.0221, 0.0153, 0.0145, 0.0103, 0.0101, 0.0090, 0.0087, 0.0083"
